time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
9.46,0.054,-0.731,-0.785,0.339,0.419,-0.758,0.236,0.335,0.323,0.375,0.33,0.316
9.47,0.041,-0.738,-0.779,0.349,0.41,-0.759,0.245,0.3,0.254,0.306,0.278,0.274
9.48,0.004,-0.766,-0.77,0.381,0.387,-0.768,0.246,0.272,0.226,0.27,0.245,0.252
9.49,-0.001,-0.762,-0.761,0.382,0.38,-0.761,0.243,0.258,0.2,0.249,0.232,0.243
9.5,0.027,-0.731,-0.757,0.352,0.392,-0.744,0.251,0.261,0.195,0.24,0.225,0.232
9.51,0.013,-0.736,-0.749,0.362,0.381,-0.742,0.265,0.259,0.194,0.227,0.215,0.222
9.52,0.013,-0.734,-0.748,0.361,0.381,-0.741,0.266,0.26,0.195,0.218,0.215,0.218
9.53,0.01,-0.726,-0.736,0.358,0.373,-0.731,0.264,0.259,0.195,0.21,0.215,0.214
9.54,-0.002,-0.743,-0.741,0.373,0.37,-0.742,0.265,0.26,0.194,0.206,0.215,0.212
9.55,0.012,-0.785,-0.797,0.387,0.405,-0.791,0.28,0.28,0.214,0.229,0.215,0.206
9.56,0.004,-0.799,-0.803,0.397,0.404,-0.801,0.286,0.283,0.216,0.232,0.215,0.205
9.57,-0.015,-0.79,-0.775,0.402,0.381,-0.782,0.278,0.272,0.204,0.22,0.212,0.209
9.58,0.003,-0.793,-0.796,0.395,0.4,-0.794,0.278,0.268,0.198,0.216,0.209,0.211
9.59,0.033,-0.782,-0.816,0.375,0.425,-0.799,0.271,0.259,0.19,0.205,0.21,0.215
9.6,0.028,-0.792,-0.819,0.382,0.424,-0.805,0.271,0.256,0.185,0.203,0.209,0.217
9.61,0.005,-0.823,-0.829,0.409,0.417,-0.826,0.274,0.253,0.179,0.209,0.21,0.222
9.62,0.005,-0.835,-0.84,0.415,0.423,-0.837,0.279,0.25,0.175,0.204,0.209,0.224
9.63,0.008,-0.861,-0.869,0.427,0.439,-0.865,0.293,0.247,0.171,0.197,0.206,0.221
9.64,0.0,-0.87,-0.869,0.435,0.434,-0.869,0.295,0.245,0.166,0.19,0.204,0.219
9.65,-0.007,-0.872,-0.865,0.439,0.429,-0.868,0.295,0.242,0.162,0.184,0.206,0.217
9.66,-0.003,-0.859,-0.856,0.431,0.427,-0.857,0.298,0.239,0.16,0.178,0.204,0.213
9.67,0.003,-0.852,-0.855,0.424,0.429,-0.853,0.3,0.239,0.159,0.183,0.207,0.218
9.68,0.023,-0.887,-0.91,0.432,0.467,-0.898,0.299,0.24,0.16,0.206,0.224,0.238
9.69,0.028,-0.882,-0.91,0.427,0.47,-0.896,0.295,0.24,0.16,0.21,0.224,0.238
9.7,0.005,-0.858,-0.863,0.427,0.434,-0.861,0.295,0.241,0.16,0.21,0.22,0.233
9.71,0.016,-0.831,-0.846,0.408,0.431,-0.838,0.288,0.245,0.168,0.21,0.219,0.232
9.72,0.055,-0.802,-0.857,0.373,0.457,-0.829,0.29,0.253,0.174,0.212,0.214,0.225
9.73,0.069,-0.767,-0.836,0.35,0.452,-0.801,0.28,0.26,0.18,0.221,0.218,0.227
9.74,0.076,-0.728,-0.804,0.327,0.44,-0.766,0.295,0.262,0.198,0.24,0.248,0.258
9.75,0.11,-0.745,-0.855,0.318,0.482,-0.8,0.315,0.29,0.241,0.291,0.296,0.301
9.76,0.116,-0.822,-0.938,0.354,0.527,-0.88,0.287,0.307,0.268,0.298,0.305,0.314
9.77,0.106,-0.882,-0.988,0.389,0.547,-0.935,0.272,0.276,0.238,0.281,0.29,0.303
9.78,0.092,-0.946,-1.038,0.427,0.565,-0.992,0.278,0.265,0.226,0.281,0.277,0.296
9.79,0.036,-0.977,-1.013,0.47,0.525,-0.995,0.319,0.267,0.199,0.247,0.262,0.282
9.8,0.021,-0.959,-0.98,0.469,0.5,-0.969,0.337,0.24,0.171,0.226,0.238,0.246
9.81,0.016,-0.951,-0.967,0.468,0.492,-0.959,0.337,0.23,0.171,0.19,0.198,0.221
9.82,0.005,-0.96,-0.965,0.478,0.485,-0.962,0.33,0.208,0.166,0.219,0.214,0.228
9.83,0.001,-0.967,-0.968,0.484,0.485,-0.967,0.342,0.246,0.183,0.184,0.2,0.213
9.84,-0.014,-0.977,-0.964,0.496,0.476,-0.971,0.323,0.214,0.157,0.209,0.217,0.223
9.85,0.018,-1.06,-1.078,0.522,0.549,-1.069,0.382,0.377,0.27,0.187,0.176,0.188
9.86,0.057,-0.968,-1.025,0.456,0.542,-0.997,0.587,0.929,0.751,0.256,0.145,0.13
9.87,0.275,-0.655,-0.93,0.19,0.603,-0.792,0.538,1.253,1.347,0.845,0.591,0.47
9.88,0.486,0.059,-0.426,-0.273,0.456,-0.183,0.208,0.791,1.53,2.029,1.66,1.311
9.89,0.217,0.361,0.143,-0.289,0.037,0.252,-0.03,-0.627,0.711,3.162,2.221,1.639
9.9,-0.312,-0.478,-0.165,0.395,-0.073,-0.321,0.001,-1.41,-1.142,1.112,0.731,0.657
9.91,-0.511,-1.141,-0.63,0.826,0.06,-0.885,-0.1,-1.052,-2.027,-1.375,-0.675,-0.215
9.92,-0.28,-1.284,-1.005,0.782,0.363,-1.144,-0.143,-0.515,-1.148,-0.843,-0.456,-0.176
9.93,-0.076,-1.161,-1.085,0.619,0.505,-1.123,0.158,0.119,-0.237,-0.193,-0.082,0.03
9.94,-0.012,-0.981,-0.97,0.496,0.479,-0.975,0.302,0.34,0.174,0.107,0.147,0.186
9.95,0.001,-0.965,-0.965,0.482,0.483,-0.965,0.319,0.316,0.262,0.207,0.184,0.205
9.96,-0.003,-0.928,-0.924,0.466,0.461,-0.926,0.338,0.336,0.277,0.177,0.164,0.193
9.97,0.026,-0.915,-0.942,0.445,0.484,-0.928,0.33,0.326,0.329,0.253,0.204,0.214
9.98,0.026,-0.91,-0.937,0.442,0.482,-0.924,0.339,0.354,0.342,0.218,0.199,0.213
9.99,0.028,-0.899,-0.927,0.436,0.478,-0.913,0.329,0.347,0.393,0.295,0.239,0.236
