time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.464,-0.065,-0.06,0.005,0.062,-0.035,-0.027,0.097,0.176,0.12,-0.012,-0.085,-0.095
0.466,-0.063,-0.058,0.005,0.06,-0.034,-0.027,0.095,0.183,0.12,-0.009,-0.083,-0.095
0.468,-0.06,-0.054,0.006,0.057,-0.032,-0.024,0.095,0.185,0.121,-0.01,-0.079,-0.095
0.47,-0.065,-0.055,0.01,0.06,-0.037,-0.022,0.095,0.185,0.125,-0.01,-0.08,-0.095
0.472,-0.07,-0.055,0.014,0.062,-0.042,-0.02,0.095,0.193,0.125,-0.01,-0.08,-0.095
0.474,-0.067,-0.052,0.015,0.059,-0.041,-0.019,0.092,0.199,0.124,-0.007,-0.077,-0.095
0.476,-0.064,-0.047,0.016,0.055,-0.04,-0.015,0.089,0.202,0.127,-0.002,-0.074,-0.095
0.478,-0.066,-0.045,0.021,0.055,-0.043,-0.011,0.09,0.206,0.131,0.0,-0.075,-0.095
0.48,-0.07,-0.045,0.025,0.057,-0.047,-0.01,0.09,0.21,0.135,0.0,-0.075,-0.095
0.482,-0.066,-0.041,0.025,0.053,-0.045,-0.008,0.09,0.209,0.139,0.004,-0.071,-0.095
0.484,-0.064,-0.036,0.028,0.05,-0.046,-0.004,0.087,0.216,0.14,0.009,-0.069,-0.092
0.486,-0.066,-0.035,0.031,0.051,-0.048,-0.002,0.084,0.223,0.142,0.01,-0.071,-0.088
0.488,-0.063,-0.034,0.03,0.049,-0.046,-0.002,0.085,0.226,0.145,0.011,-0.069,-0.084
0.49,-0.055,-0.025,0.03,0.04,-0.042,0.002,0.085,0.23,0.145,0.02,-0.065,-0.08
0.492,-0.051,-0.021,0.03,0.036,-0.04,0.005,0.081,0.23,0.153,0.024,-0.065,-0.076
0.494,-0.047,-0.017,0.03,0.032,-0.038,0.006,0.08,0.233,0.158,0.027,-0.066,-0.072
0.496,-0.043,-0.013,0.03,0.028,-0.036,0.008,0.08,0.236,0.164,0.034,-0.063,-0.068
0.498,-0.039,-0.009,0.03,0.024,-0.034,0.01,0.08,0.242,0.171,0.041,-0.059,-0.064
0.5,-0.035,-0.005,0.03,0.02,-0.032,0.012,0.08,0.255,0.175,0.045,-0.055,-0.06
0.502,-0.031,-0.001,0.03,0.016,-0.031,0.014,0.076,0.264,0.187,0.049,-0.051,-0.056
0.504,-0.024,0.006,0.03,0.009,-0.027,0.018,0.075,0.268,0.197,0.053,-0.047,-0.052
0.506,-0.017,0.013,0.03,0.002,-0.023,0.021,0.075,0.272,0.202,0.057,-0.043,-0.048
0.508,-0.015,0.016,0.031,-0.001,-0.023,0.023,0.075,0.276,0.207,0.061,-0.039,-0.044
0.51,-0.015,0.02,0.035,-0.003,-0.025,0.027,0.075,0.28,0.215,0.065,-0.035,-0.04
0.512,-0.011,0.024,0.035,-0.007,-0.023,0.029,0.071,0.284,0.219,0.064,-0.027,-0.04
0.514,-0.01,0.028,0.038,-0.009,-0.024,0.033,0.07,0.287,0.223,0.071,-0.019,-0.035
0.516,-0.008,0.032,0.04,-0.012,-0.024,0.036,0.068,0.294,0.227,0.077,-0.011,-0.025
0.518,-0.006,0.036,0.041,-0.015,-0.024,0.038,0.064,0.301,0.232,0.082,-0.003,-0.019
0.52,-0.01,0.04,0.05,-0.015,-0.03,0.045,0.065,0.305,0.24,0.095,0.005,-0.015
0.522,-0.001,0.052,0.054,-0.026,-0.028,0.053,0.066,0.313,0.244,0.1,0.013,-0.007
0.524,-0.004,0.059,0.064,-0.028,-0.034,0.061,0.062,0.318,0.251,0.1,0.018,0.002
0.526,-0.014,0.06,0.075,-0.023,-0.045,0.067,0.06,0.322,0.257,0.1,0.022,0.007
0.528,-0.013,0.068,0.081,-0.028,-0.048,0.074,0.059,0.325,0.261,0.1,0.026,0.012
0.53,0.0,0.085,0.085,-0.043,-0.043,0.085,0.055,0.325,0.265,0.1,0.03,0.02
0.532,0.005,0.09,0.085,-0.048,-0.04,0.087,0.055,0.329,0.265,0.108,0.038,0.024
0.534,0.004,0.089,0.085,-0.047,-0.04,0.086,0.056,0.331,0.265,0.113,0.047,0.031
0.536,0.007,0.093,0.085,-0.051,-0.039,0.089,0.054,0.328,0.265,0.118,0.052,0.037
0.538,0.009,0.094,0.085,-0.052,-0.038,0.09,0.049,0.325,0.266,0.127,0.057,0.042
0.54,0.01,0.095,0.085,-0.053,-0.038,0.09,0.045,0.325,0.27,0.135,0.07,0.05
0.542,0.031,0.119,0.088,-0.075,-0.029,0.103,0.045,0.321,0.269,0.139,0.078,0.054
0.544,0.034,0.133,0.099,-0.084,-0.033,0.116,0.042,0.32,0.277,0.144,0.089,0.057
0.546,0.029,0.139,0.11,-0.085,-0.041,0.124,0.04,0.318,0.279,0.145,0.1,0.065
0.548,0.038,0.154,0.116,-0.097,-0.039,0.135,0.04,0.314,0.275,0.146,0.106,0.078
0.55,0.05,0.17,0.12,-0.11,-0.035,0.145,0.035,0.315,0.275,0.15,0.11,0.085
0.552,0.055,0.175,0.12,-0.115,-0.033,0.147,0.03,0.316,0.271,0.149,0.114,0.089
0.554,0.055,0.175,0.12,-0.115,-0.033,0.147,0.03,0.312,0.27,0.156,0.121,0.093
0.556,0.055,0.175,0.12,-0.115,-0.033,0.147,0.028,0.31,0.268,0.162,0.127,0.097
0.558,0.056,0.176,0.12,-0.116,-0.033,0.147,0.025,0.309,0.264,0.168,0.132,0.101
0.56,0.06,0.18,0.12,-0.12,-0.03,0.15,0.025,0.305,0.265,0.18,0.14,0.11
0.562,0.061,0.18,0.12,-0.121,-0.029,0.15,0.017,0.305,0.266,0.176,0.148,0.122
0.564,0.056,0.179,0.123,-0.118,-0.033,0.15,0.011,0.302,0.262,0.174,0.153,0.129
0.566,0.056,0.183,0.127,-0.12,-0.035,0.155,0.009,0.299,0.26,0.175,0.156,0.129
0.568,0.061,0.192,0.131,-0.126,-0.035,0.161,0.003,0.301,0.259,0.175,0.162,0.131
0.57,0.06,0.195,0.135,-0.128,-0.038,0.165,-0.005,0.3,0.255,0.175,0.17,0.14
0.572,0.062,0.197,0.136,-0.13,-0.037,0.166,-0.009,0.292,0.255,0.175,0.174,0.144
0.574,0.082,0.213,0.132,-0.148,-0.025,0.172,-0.013,0.287,0.252,0.175,0.178,0.148
0.576,0.09,0.22,0.13,-0.155,-0.02,0.175,-0.017,0.281,0.249,0.177,0.182,0.152
0.578,0.085,0.214,0.129,-0.15,-0.023,0.171,-0.02,0.274,0.25,0.189,0.186,0.156
0.58,0.09,0.215,0.125,-0.153,-0.018,0.17,-0.02,0.27,0.25,0.205,0.19,0.16
0.582,0.09,0.215,0.125,-0.153,-0.018,0.17,-0.024,0.262,0.242,0.202,0.188,0.159
0.584,0.089,0.215,0.126,-0.153,-0.019,0.17,-0.025,0.257,0.234,0.199,0.203,0.17
0.586,0.092,0.215,0.123,-0.154,-0.016,0.169,-0.027,0.25,0.226,0.2,0.211,0.175
0.588,0.096,0.215,0.12,-0.155,-0.013,0.167,-0.03,0.237,0.218,0.2,0.203,0.169
0.59,0.095,0.215,0.12,-0.155,-0.013,0.167,-0.03,0.23,0.21,0.2,0.2,0.165
0.592,0.091,0.207,0.116,-0.149,-0.013,0.161,-0.03,0.222,0.201,0.2,0.2,0.161
0.594,0.087,0.201,0.114,-0.145,-0.014,0.157,-0.03,0.211,0.198,0.197,0.197,0.156
0.596,0.083,0.199,0.116,-0.141,-0.017,0.157,-0.03,0.2,0.19,0.194,0.195,0.155
0.598,0.08,0.193,0.113,-0.137,-0.017,0.153,-0.03,0.193,0.177,0.195,0.195,0.154
0.6,0.08,0.185,0.105,-0.133,-0.013,0.145,-0.03,0.185,0.17,0.195,0.19,0.15
0.602,0.079,0.181,0.101,-0.13,-0.011,0.141,-0.03,0.173,0.162,0.195,0.185,0.146
0.604,0.084,0.178,0.094,-0.131,-0.005,0.136,-0.03,0.16,0.151,0.196,0.185,0.142
0.606,0.082,0.17,0.088,-0.126,-0.003,0.128,-0.03,0.151,0.14,0.192,0.183,0.137
0.608,0.074,0.157,0.083,-0.116,-0.004,0.12,-0.03,0.142,0.133,0.183,0.18,0.135
0.61,0.075,0.15,0.075,-0.113,0.0,0.112,-0.03,0.13,0.125,0.175,0.18,0.135
0.612,0.071,0.143,0.071,-0.107,0.0,0.107,-0.03,0.118,0.113,0.167,0.172,0.127
0.614,0.066,0.131,0.064,-0.099,0.001,0.097,-0.03,0.109,0.104,0.159,0.164,0.121
0.616,0.065,0.12,0.056,-0.093,0.004,0.088,-0.03,0.101,0.096,0.151,0.156,0.119
0.618,0.065,0.113,0.048,-0.089,0.008,0.08,-0.03,0.093,0.088,0.144,0.148,0.113
0.62,0.065,0.105,0.04,-0.085,0.012,0.072,-0.03,0.085,0.08,0.14,0.14,0.105
0.622,0.065,0.097,0.032,-0.081,0.016,0.064,-0.03,0.077,0.072,0.132,0.131,0.101
0.624,0.065,0.089,0.024,-0.077,0.02,0.056,-0.03,0.069,0.065,0.124,0.128,0.098
0.626,0.063,0.081,0.018,-0.072,0.022,0.049,-0.03,0.061,0.054,0.116,0.12,0.09
0.628,0.059,0.073,0.014,-0.066,0.022,0.043,-0.03,0.053,0.043,0.108,0.108,0.077
0.63,0.055,0.065,0.01,-0.06,0.022,0.037,-0.03,0.045,0.035,0.1,0.1,0.07
0.632,0.051,0.057,0.006,-0.054,0.022,0.031,-0.03,0.041,0.027,0.091,0.088,0.062
0.634,0.048,0.049,0.001,-0.048,0.023,0.025,-0.031,0.037,0.016,0.088,0.079,0.051
0.636,0.041,0.041,0.0,-0.041,0.02,0.02,-0.027,0.033,0.005,0.08,0.069,0.04
0.638,0.034,0.033,-0.001,-0.033,0.017,0.016,-0.018,0.029,-0.002,0.067,0.058,0.033
0.64,0.03,0.025,-0.005,-0.027,0.017,0.01,-0.015,0.025,-0.01,0.06,0.05,0.025
0.642,0.026,0.017,-0.009,-0.022,0.017,0.003,-0.011,0.025,-0.018,0.053,0.038,0.017
0.644,0.019,0.009,-0.01,-0.014,0.014,0.0,-0.004,0.022,-0.023,0.041,0.029,0.012
0.646,0.012,0.001,-0.011,-0.006,0.012,-0.005,0.003,0.018,-0.027,0.03,0.019,0.009
0.648,0.01,-0.006,-0.016,-0.001,0.014,-0.011,0.006,0.014,-0.031,0.023,0.008,0.003
0.65,0.01,-0.01,-0.02,0.0,0.015,-0.015,0.01,0.01,-0.035,0.015,0.0,-0.005
0.652,0.006,-0.014,-0.02,0.004,0.014,-0.017,0.014,0.006,-0.039,0.007,-0.008,-0.009
0.654,0.001,-0.019,-0.02,0.009,0.011,-0.019,0.015,0.005,-0.042,0.002,-0.013,-0.013
0.656,0.0,-0.02,-0.02,0.01,0.01,-0.02,0.017,0.003,-0.049,-0.002,-0.017,-0.017
0.658,-0.001,-0.021,-0.02,0.011,0.01,-0.02,0.021,-0.001,-0.056,-0.006,-0.021,-0.02
0.66,-0.005,-0.025,-0.02,0.015,0.008,-0.022,0.02,0.0,-0.06,-0.01,-0.025,-0.02
0.662,-0.005,-0.025,-0.02,0.015,0.008,-0.022,0.02,0.0,-0.064,-0.014,-0.029,-0.024
0.664,-0.007,-0.027,-0.02,0.017,0.006,-0.024,0.023,-0.003,-0.065,-0.018,-0.033,-0.026
0.666,-0.013,-0.033,-0.02,0.023,0.004,-0.026,0.026,-0.005,-0.067,-0.022,-0.037,-0.024
0.668,-0.015,-0.035,-0.02,0.025,0.003,-0.027,0.025,-0.005,-0.07,-0.026,-0.04,-0.026
0.67,-0.015,-0.035,-0.02,0.025,0.003,-0.027,0.025,-0.005,-0.07,-0.03,-0.04,-0.03
0.672,-0.019,-0.039,-0.02,0.029,0.001,-0.029,0.029,-0.005,-0.074,-0.034,-0.044,-0.03
0.674,-0.021,-0.041,-0.02,0.031,-0.001,-0.031,0.031,-0.008,-0.075,-0.035,-0.045,-0.029
0.676,-0.018,-0.038,-0.02,0.028,0.002,-0.029,0.029,-0.011,-0.075,-0.037,-0.047,-0.032
0.678,-0.015,-0.035,-0.019,0.025,0.003,-0.026,0.031,-0.01,-0.075,-0.04,-0.05,-0.035
0.68,-0.02,-0.035,-0.015,0.028,-0.002,-0.025,0.035,-0.01,-0.075,-0.04,-0.05,-0.035
0.682,-0.022,-0.036,-0.014,0.029,-0.004,-0.025,0.035,-0.01,-0.075,-0.044,-0.05,-0.035
0.684,-0.009,-0.032,-0.023,0.02,0.007,-0.027,0.034,-0.013,-0.075,-0.046,-0.05,-0.038
0.686,-0.009,-0.047,-0.038,0.028,0.015,-0.042,0.037,-0.016,-0.075,-0.044,-0.05,-0.041
0.688,-0.022,-0.067,-0.045,0.045,0.012,-0.056,0.04,-0.015,-0.075,-0.046,-0.05,-0.04
0.69,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.015,-0.075,-0.05,-0.05,-0.04
0.692,-0.02,-0.059,-0.04,0.04,0.01,-0.05,0.04,-0.019,-0.075,-0.05,-0.05,-0.044
0.694,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.02,-0.075,-0.049,-0.049,-0.045
0.696,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.02,-0.075,-0.052,-0.052,-0.045
0.698,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.02,-0.075,-0.056,-0.055,-0.045
0.7,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.02,-0.075,-0.06,-0.055,-0.045
0.702,-0.02,-0.06,-0.04,0.04,0.01,-0.05,0.04,-0.024,-0.075,-0.064,-0.059,-0.045
0.704,-0.019,-0.06,-0.041,0.04,0.011,-0.05,0.04,-0.025,-0.075,-0.065,-0.061,-0.045
0.706,-0.022,-0.06,-0.038,0.041,0.008,-0.049,0.04,-0.025,-0.075,-0.065,-0.059,-0.045
0.708,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.025,-0.075,-0.065,-0.061,-0.046
0.71,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.025,-0.075,-0.065,-0.065,-0.05
0.712,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.021,-0.075,-0.065,-0.065,-0.05
0.714,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.019,-0.075,-0.068,-0.064,-0.05
0.716,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.021,-0.075,-0.071,-0.067,-0.05
0.718,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.019,-0.075,-0.07,-0.07,-0.05
0.72,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.015,-0.075,-0.07,-0.07,-0.05
0.722,-0.025,-0.06,-0.035,0.043,0.005,-0.047,0.04,-0.015,-0.075,-0.07,-0.07,-0.05
0.724,-0.028,-0.06,-0.032,0.044,0.002,-0.046,0.04,-0.015,-0.075,-0.069,-0.073,-0.051
0.726,-0.031,-0.06,-0.029,0.045,-0.001,-0.045,0.04,-0.015,-0.075,-0.072,-0.076,-0.048
0.728,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.039,-0.014,-0.075,-0.075,-0.075,-0.045
0.73,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.04,-0.01,-0.075,-0.075,-0.075,-0.045
0.732,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.057,-0.01,-0.071,-0.075,-0.079,-0.045
0.734,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.059,-0.01,-0.07,-0.075,-0.081,-0.045
0.736,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.054,-0.01,-0.07,-0.075,-0.079,-0.045
0.738,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.055,-0.009,-0.07,-0.075,-0.081,-0.045
0.74,-0.03,-0.06,-0.03,0.045,0.0,-0.045,0.055,-0.005,-0.07,-0.075,-0.085,-0.045
0.742,-0.029,-0.06,-0.03,0.044,0.001,-0.045,0.051,-0.005,-0.066,-0.075,-0.085,-0.045
0.744,-0.036,-0.063,-0.027,0.05,-0.004,-0.045,0.05,-0.006,-0.065,-0.075,-0.084,-0.045
0.746,-0.041,-0.066,-0.024,0.054,-0.008,-0.045,0.05,-0.003,-0.065,-0.075,-0.087,-0.045
0.748,-0.04,-0.065,-0.025,0.053,-0.007,-0.045,0.05,0.0,-0.065,-0.075,-0.09,-0.045
0.75,-0.04,-0.065,-0.025,0.053,-0.007,-0.045,0.05,0.0,-0.065,-0.075,-0.09,-0.045
0.752,-0.044,-0.065,-0.021,0.055,-0.011,-0.043,0.046,0.0,-0.061,-0.075,-0.09,-0.045
0.754,-0.045,-0.064,-0.02,0.055,-0.012,-0.041,0.045,-0.001,-0.06,-0.078,-0.091,-0.045
0.756,-0.047,-0.067,-0.02,0.057,-0.013,-0.043,0.045,0.002,-0.06,-0.081,-0.088,-0.045
0.758,-0.05,-0.07,-0.02,0.06,-0.015,-0.045,0.045,0.005,-0.06,-0.08,-0.085,-0.045
0.76,-0.05,-0.07,-0.02,0.06,-0.015,-0.045,0.045,0.005,-0.06,-0.08,-0.085,-0.045
0.762,-0.054,-0.07,-0.016,0.062,-0.019,-0.042,0.041,0.005,-0.06,-0.08,-0.085,-0.045
0.764,-0.055,-0.07,-0.015,0.063,-0.02,-0.042,0.039,0.004,-0.057,-0.08,-0.085,-0.045
0.766,-0.055,-0.07,-0.015,0.063,-0.02,-0.042,0.041,0.007,-0.054,-0.08,-0.085,-0.045
0.768,-0.054,-0.069,-0.015,0.062,-0.019,-0.042,0.039,0.01,-0.055,-0.08,-0.085,-0.045
0.77,-0.05,-0.065,-0.015,0.058,-0.017,-0.04,0.035,0.01,-0.055,-0.08,-0.085,-0.045
0.772,-0.054,-0.065,-0.011,0.059,-0.021,-0.037,0.035,0.014,-0.055,-0.08,-0.085,-0.045
0.774,-0.056,-0.066,-0.009,0.061,-0.023,-0.037,0.035,0.016,-0.052,-0.08,-0.085,-0.045
0.776,-0.052,-0.063,-0.011,0.058,-0.021,-0.037,0.035,0.014,-0.049,-0.08,-0.085,-0.045
0.778,-0.05,-0.06,-0.009,0.055,-0.021,-0.034,0.034,0.016,-0.05,-0.08,-0.085,-0.045
0.78,-0.055,-0.06,-0.005,0.058,-0.025,-0.032,0.03,0.02,-0.05,-0.08,-0.085,-0.045
0.782,-0.055,-0.06,-0.005,0.058,-0.025,-0.032,0.03,0.02,-0.05,-0.076,-0.085,-0.041
0.784,-0.056,-0.06,-0.005,0.058,-0.025,-0.032,0.03,0.019,-0.051,-0.075,-0.085,-0.039
0.786,-0.053,-0.058,-0.005,0.056,-0.023,-0.031,0.03,0.022,-0.048,-0.075,-0.085,-0.041
0.788,-0.05,-0.055,-0.004,0.053,-0.023,-0.029,0.031,0.025,-0.045,-0.075,-0.085,-0.039
0.79,-0.055,-0.055,0.0,0.055,-0.027,-0.027,0.035,0.025,-0.045,-0.075,-0.085,-0.035
0.792,-0.056,-0.055,0.0,0.056,-0.027,-0.027,0.035,0.025,-0.045,-0.071,-0.085,-0.035
0.794,-0.052,-0.052,0.0,0.052,-0.026,-0.026,0.035,0.028,-0.045,-0.07,-0.085,-0.036
0.796,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.035,0.03,-0.045,-0.07,-0.085,-0.033
0.798,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.035,0.03,-0.045,-0.07,-0.085,-0.03
0.8,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.035,0.03,-0.045,-0.07,-0.085,-0.03
0.802,-0.05,-0.05,0.0,0.05,-0.025,-0.025,0.035,0.026,-0.045,-0.066,-0.085,-0.03
0.804,-0.047,-0.047,0.0,0.047,-0.023,-0.023,0.035,0.024,-0.045,-0.065,-0.085,-0.027
0.806,-0.044,-0.044,0.0,0.044,-0.022,-0.022,0.035,0.026,-0.045,-0.065,-0.085,-0.024
0.808,-0.045,-0.045,0.0,0.045,-0.022,-0.022,0.035,0.024,-0.045,-0.065,-0.085,-0.025
0.81,-0.045,-0.045,0.0,0.045,-0.022,-0.022,0.035,0.02,-0.045,-0.065,-0.085,-0.025
0.812,-0.045,-0.045,0.0,0.045,-0.022,-0.022,0.035,0.02,-0.045,-0.065,-0.081,-0.021
0.814,-0.042,-0.042,0.0,0.042,-0.021,-0.021,0.032,0.02,-0.042,-0.062,-0.076,-0.019
0.816,-0.039,-0.039,0.0,0.039,-0.02,-0.02,0.029,0.02,-0.039,-0.059,-0.075,-0.021
0.818,-0.04,-0.04,0.0,0.04,-0.02,-0.02,0.03,0.019,-0.04,-0.06,-0.074,-0.019
0.82,-0.04,-0.04,0.0,0.04,-0.02,-0.02,0.03,0.015,-0.04,-0.06,-0.07,-0.015
0.822,-0.04,-0.04,0.0,0.04,-0.02,-0.02,0.026,0.015,-0.04,-0.06,-0.07,-0.015
0.824,-0.041,-0.041,0.0,0.041,-0.02,-0.02,0.025,0.015,-0.04,-0.057,-0.068,-0.016
0.826,-0.038,-0.038,0.0,0.038,-0.019,-0.019,0.025,0.015,-0.04,-0.054,-0.062,-0.013
0.828,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.025,0.014,-0.04,-0.055,-0.06,-0.01
0.83,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.025,0.01,-0.04,-0.055,-0.06,-0.01
0.832,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.021,0.01,-0.04,-0.055,-0.056,-0.01
0.834,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.02,0.011,-0.04,-0.055,-0.055,-0.009
0.836,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.02,0.008,-0.04,-0.055,-0.053,-0.012
0.838,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.02,0.005,-0.04,-0.055,-0.05,-0.015
0.84,-0.035,-0.035,0.0,0.035,-0.017,-0.017,0.02,0.005,-0.04,-0.055,-0.05,-0.015
0.842,-0.031,-0.031,0.0,0.031,-0.016,-0.015,0.016,0.005,-0.044,-0.055,-0.05,-0.015
0.844,-0.027,-0.03,-0.002,0.029,-0.013,-0.016,0.014,0.006,-0.045,-0.055,-0.051,-0.015
0.846,-0.022,-0.03,-0.008,0.027,-0.007,-0.019,0.016,0.003,-0.045,-0.055,-0.048,-0.015
0.848,-0.03,-0.03,0.0,0.03,-0.015,-0.014,0.014,0.0,-0.045,-0.055,-0.045,-0.015
0.85,-0.055,-0.03,0.025,0.042,-0.04,-0.002,0.01,0.0,-0.045,-0.055,-0.045,-0.015
0.852,-0.052,-0.03,0.022,0.041,-0.037,-0.004,0.01,0.0,-0.045,-0.055,-0.045,-0.015
0.854,-0.046,-0.027,0.019,0.037,-0.033,-0.003,0.01,0.001,-0.045,-0.055,-0.046,-0.015
0.856,-0.043,-0.024,0.018,0.033,-0.03,-0.003,0.01,-0.002,-0.045,-0.055,-0.043,-0.015
0.858,-0.04,-0.025,0.014,0.032,-0.027,-0.005,0.009,-0.005,-0.045,-0.055,-0.04,-0.015
0.86,-0.04,-0.025,0.015,0.032,-0.027,-0.005,0.005,-0.005,-0.045,-0.055,-0.04,-0.015
0.862,-0.04,-0.025,0.015,0.032,-0.027,-0.005,0.005,-0.005,-0.045,-0.055,-0.04,-0.015
0.864,-0.037,-0.025,0.012,0.031,-0.024,-0.006,0.005,-0.005,-0.045,-0.055,-0.04,-0.015
0.866,-0.034,-0.025,0.009,0.029,-0.021,-0.007,0.005,-0.005,-0.045,-0.055,-0.04,-0.015
0.868,-0.036,-0.026,0.01,0.031,-0.023,-0.007,0.006,-0.005,-0.045,-0.055,-0.039,-0.015
0.87,-0.04,-0.03,0.01,0.035,-0.025,-0.01,0.01,-0.005,-0.045,-0.055,-0.035,-0.015
0.872,-0.036,-0.03,0.006,0.033,-0.021,-0.012,0.01,-0.005,-0.045,-0.055,-0.035,-0.015
0.874,-0.034,-0.03,0.004,0.032,-0.019,-0.012,0.01,-0.008,-0.045,-0.055,-0.035,-0.015
0.876,-0.036,-0.03,0.006,0.032,-0.021,-0.012,0.01,-0.011,-0.045,-0.055,-0.035,-0.015
0.878,-0.034,-0.03,0.004,0.032,-0.019,-0.013,0.011,-0.01,-0.045,-0.055,-0.034,-0.015
0.88,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.882,-0.03,-0.03,0.0,0.03,-0.015,-0.015,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.884,-0.027,-0.03,-0.003,0.029,-0.012,-0.016,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.886,-0.024,-0.03,-0.006,0.028,-0.009,-0.017,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.888,-0.025,-0.03,-0.005,0.028,-0.01,-0.017,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.89,-0.025,-0.03,-0.005,0.028,-0.01,-0.017,0.015,-0.01,-0.045,-0.055,-0.03,-0.015
0.892,-0.021,-0.03,-0.009,0.026,-0.006,-0.019,0.019,-0.014,-0.045,-0.055,-0.034,-0.019
0.894,-0.019,-0.03,-0.011,0.025,-0.004,-0.02,0.02,-0.015,-0.044,-0.055,-0.035,-0.02
0.896,-0.021,-0.03,-0.009,0.025,-0.006,-0.02,0.02,-0.015,-0.047,-0.055,-0.035,-0.022
0.898,-0.019,-0.03,-0.011,0.025,-0.004,-0.02,0.02,-0.015,-0.05,-0.055,-0.035,-0.026
0.9,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.02,-0.015,-0.05,-0.055,-0.035,-0.025
0.902,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.024,-0.015,-0.05,-0.055,-0.035,-0.025
0.904,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.025,-0.015,-0.05,-0.055,-0.035,-0.028
0.906,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.025,-0.015,-0.05,-0.055,-0.035,-0.031
0.908,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.025,-0.015,-0.05,-0.055,-0.035,-0.03
0.91,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.025,-0.015,-0.05,-0.055,-0.035,-0.03
0.912,-0.015,-0.03,-0.015,0.023,0.0,-0.022,0.025,-0.019,-0.05,-0.055,-0.035,-0.034
0.914,-0.016,-0.031,-0.015,0.024,0.0,-0.022,0.023,-0.02,-0.053,-0.055,-0.035,-0.036
0.916,-0.013,-0.028,-0.015,0.021,0.001,-0.021,0.015,-0.02,-0.056,-0.055,-0.035,-0.034
0.918,-0.019,-0.034,-0.015,0.027,-0.002,-0.024,0.02,-0.02,-0.055,-0.055,-0.036,-0.036
0.92,-0.04,-0.055,-0.015,0.048,-0.012,-0.035,0.045,-0.02,-0.055,-0.055,-0.04,-0.04
0.922,-0.037,-0.052,-0.015,0.045,-0.011,-0.033,0.042,-0.02,-0.055,-0.055,-0.04,-0.04
0.924,-0.034,-0.049,-0.015,0.042,-0.01,-0.031,0.036,-0.02,-0.055,-0.055,-0.04,-0.039
0.926,-0.035,-0.05,-0.015,0.043,-0.01,-0.032,0.033,-0.02,-0.055,-0.055,-0.04,-0.042
0.928,-0.035,-0.05,-0.015,0.043,-0.01,-0.032,0.03,-0.02,-0.055,-0.055,-0.04,-0.045
0.93,-0.035,-0.05,-0.015,0.043,-0.01,-0.032,0.03,-0.02,-0.055,-0.055,-0.04,-0.045
0.932,-0.035,-0.05,-0.015,0.043,-0.01,-0.032,0.026,-0.02,-0.059,-0.055,-0.04,-0.045
0.934,-0.032,-0.047,-0.015,0.04,-0.008,-0.031,0.021,-0.02,-0.06,-0.055,-0.04,-0.045
0.936,-0.029,-0.044,-0.015,0.037,-0.007,-0.03,0.02,-0.02,-0.06,-0.055,-0.04,-0.045
